question,intent,difficulty,domain,lang,original_index,practice_area,region,firm_name,eval_pass,eval_score,eval_reason,eval_timestamp,eval_raw
(환경법무) 사건의 (착수금) 기준과 (부산) 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요.,거래상담,보통,동래,KO,798,환경법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:29.462547,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(환경법무) 관련 (전문성) 통계를 (2025년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,799,환경법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:30.677941,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(IT통신법무) 관련 (승소율) 통계를 (2025년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,800,IT통신법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:32.062821,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(부산)에서 (의료헬스케어법무) 전문 변호사의 (승소율)와 (대한변협) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,801,의료헬스케어법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:33.383685,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2019-2023년) 기준 (부산) (건설인프라법무) 변호사 (시간당비용) 평균은?,거래상담,보통,동래,KO,802,건설인프라법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:34.614103,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(최근3년) 기준 (부울경) (건설인프라법무) 분야의 (착수금)를 알려줘.,정보조회,보통,동래,KO,803,건설인프라법무,부울경,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:35.849134,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2025년) 기준 (부산) (개인정보보호) 분야의 (법적정확성)를 알려줘.,정보조회,보통,동래,KO,804,개인정보보호,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:37.069336,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(부동산법무) 관련 (파트너수) 통계를 (최근3년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,805,부동산법무,양산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:38.288648,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2024년) 기준 (울산) (개인정보보호) 분야의 (지원인력)를 알려줘.,정보조회,보통,동래,KO,806,개인정보보호,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:39.501281,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(개인정보보호) 관련 (시간당비용) 통계를 (10년추세) 기간으로 정리해주세요.,정보조회,보통,동래,KO,807,개인정보보호,부산해운대,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:40.755016,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(소송및분쟁해결) 관련 (변호사인원) 통계를 (2025년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,808,소송및분쟁해결,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:41.970581,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(의료헬스케어법무) 관련 (수임료) 통계를 (2025년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,809,의료헬스케어법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:43.348531,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(최근5년) 기준 (부울경) (금융법무) 변호사 (시장점유율) 평균은?,거래상담,보통,동래,KO,810,금융법무,부울경,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:44.787283,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(팬데믹이후) 기준 (울산) (금융법무) 분야의 (성공보수)를 알려줘.,정보조회,보통,동래,KO,811,금융법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:46.034877,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2024년) 기준 (부울경) (의료헬스케어법무) 분야의 (시설규모)를 알려줘.,정보조회,보통,동래,KO,812,의료헬스케어법무,부울경,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:47.291264,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(IT통신법무) 관련 (법적정확성) 통계를 (최근3년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,813,IT통신법무,창원,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:48.537380,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(환경법무) 사건의 (성공보수) 기준과 (부산) 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요.,거래상담,보통,동래,KO,814,환경법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:49.780703,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(환경법무) 관련 (고객만족도) 통계를 (최근5년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,815,환경법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:50.993744,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(10년추세) 기준 (부산) (환경법무) 분야의 (수임료)를 알려줘.,정보조회,보통,동래,KO,816,환경법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:52.211270,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(팬데믹이후) 기준 (부산) (IT통신법무) 분야의 (브랜드인지도)를 알려줘.,정보조회,보통,동래,KO,817,IT통신법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:53.438830,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2024년) 기준 (창원) (계약법무) 변호사 (시간당비용) 평균은?,거래상담,보통,동래,KO,818,계약법무,창원,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:54.670478,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(계약법무) 관련 (시설규모) 통계를 (2024년) 기간으로 정리해주세요.,정보조회,보통,동래,KO,819,계약법무,부산연제구,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:55.908867,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(최근5년) 기준 (창원) (형사법무) 분야의 (시간당비용)를 알려줘.,정보조회,보통,동래,KO,820,형사법무,창원,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:57.138605,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(지적재산권) 관련 (전문인력) 통계를 (10년추세) 기간으로 정리해주세요.,정보조회,보통,동래,KO,821,지적재산권,창원,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:58.388369,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(최근3년) 기준 (부산) (부동산법무) 변호사 (시간당비용) 평균은?,거래상담,보통,동래,KO,822,부동산법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:43:59.644283,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(2025년) 기준 (부산해운대) (부동산법무) 분야의 (브랜드인지도)를 알려줘.,정보조회,보통,동래,KO,823,부동산법무,부산해운대,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:44:00.894825,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(부산)에서 (금융법무) 전문 변호사의 (승소율)와 (부산변협) 정보를 종합해서 설명해주세요.,정보조회,보통,동래,KO,824,금융법무,부산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:44:02.291943,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
(최근3년) 기준 (부산해운대) (지적재산권) 분야의 (총비용)를 알려줘.,정보조회,보통,동래,KO,825,지적재산권,부산해운대,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:44:03.613088,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
법무법인 동래에서 (형사법무) 사건의 (브랜드인지도)와 서비스 내용을 상담받고 싶습니다.,거래상담,보통,동래,KO,826,형사법무,울산,법무법인 동래,False,0.0,"[""API_ERROR""]",2025-07-02T16:44:04.850762,"{""pass"": false, ""score"": 0.0, ""reason"": [""API_ERROR""], ""error"": ""Error code: 401 - {'error': {'message': 'Incorrect API key provided: OPENAI_A**_KEY. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}""}"
