prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
창원 계약법무 관련 착수금 정보를 알려주세요,창원 지역 임금체불 문제를 해결하고 싶어요,clean_prompt_0933,창원 계약법무 관련 착수금 정보를 알려주세요,,창원,,정보조회,보통,계약법무,착수금,창원,2019-2023년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 계약법무 관련 총비용 정보를 알려주세요,임금체불 문제를 해결하고 싶어요 법무법인 동래에서,clean_prompt_0934,부산 계약법무 관련 총비용 정보를 알려주세요,,,,정보조회,보통,계약법무,총비용,부산,팬데믹이후,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 금융법무 관련 전문인력 정보를 알려주세요,김해에서 금융법무 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0935,김해 금융법무 관련 전문인력 정보를 알려주세요,금융법무,김해,,거래상담,보통,금융법무,전문인력,김해,10년추세,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산 금융법무 관련 해결율 정보를 알려주세요,금융법무 전문가 세무조사 대응 방법을 알고 싶어요,clean_prompt_0936,양산 금융법무 관련 해결율 정보를 알려주세요,금융법무,,,정보조회,보통,금융법무,해결율,양산,10년추세,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 의료헬스케어법무 관련 파트너수 정보를 알려주세요,김해 지역 세무조사 대응 방법을 알고 싶어요,clean_prompt_0937,김해 의료헬스케어법무 관련 파트너수 정보를 알려주세요,,김해,,정보조회,보통,의료헬스케어법무,파트너수,김해,2024년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 환경법무 관련 승소율 정보를 알려주세요,세무조사 대응 방법을 알고 싶어요 법무법인 동래에서,clean_prompt_0938,경남 환경법무 관련 승소율 정보를 알려주세요,,,,정보조회,보통,환경법무,승소율,경남,팬데믹이후,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 조세법무 관련 파트너수 정보를 알려주세요,신속하게 부산해운대에서 조세법무 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0939,부산 조세법무 관련 파트너수 정보를 알려주세요,조세법무,부산,,거래상담,보통,조세법무,파트너수,부산,최근3년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 조세법무 관련 고객만족도 정보를 알려주세요,조세법무 전문가 세무조사 대응 방법을 알고 싶어요,clean_prompt_0940,창원 조세법무 관련 고객만족도 정보를 알려주세요,조세법무,,,정보조회,보통,조세법무,고객만족도,창원,팬데믹이후,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 의료헬스케어법무 관련 법적정확성 정보를 알려주세요,부산해운대 지역 세무조사 대응 방법을 알고 싶어요,clean_prompt_0941,부산 의료헬스케어법무 관련 법적정확성 정보를 알려주세요,,부산,,정보조회,보통,의료헬스케어법무,법적정확성,부산,최근3년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 개인정보보호 관련 법적정확성 정보를 알려주세요,세무조사 대응 방법을 알고 싶어요 법무법인 동래에서,clean_prompt_0942,울산 개인정보보호 관련 법적정확성 정보를 알려주세요,,,,정보조회,보통,개인정보보호,법적정확성,울산,10년추세,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 건설인프라법무 관련 서비스품질 정보를 알려주세요,전문적으로 김해에서 건설인프라법무 회사 설립 관련 법무 서비스가 필요해요 상담받고 싶어요,clean_prompt_0943,김해 건설인프라법무 관련 서비스품질 정보를 알려주세요,건설인프라법무,김해,,거래상담,보통,건설인프라법무,서비스품질,김해,2019-2023년,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대 건설인프라법무 관련 지원인력 정보를 알려주세요,건설인프라법무 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0944,부산해운대 건설인프라법무 관련 지원인력 정보를 알려주세요,건설인프라법무,,,정보조회,보통,건설인프라법무,지원인력,부산해운대,2019-2023년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 의료헬스케어법무 관련 시장점유율 정보를 알려주세요,김해 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0945,김해 의료헬스케어법무 관련 시장점유율 정보를 알려주세요,,김해,,정보조회,보통,의료헬스케어법무,시장점유율,김해,2025년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 기업법무 관련 전문성 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_0946,부산서면 기업법무 관련 전문성 정보를 알려주세요,,,,정보조회,보통,기업법무,전문성,부산서면,최근5년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 지적재산권 관련 서비스품질 정보를 알려주세요,창원에서 지적재산권 상속 관련 상담이 필요해요 도움주세요,clean_prompt_0947,창원 지적재산권 관련 서비스품질 정보를 알려주세요,지적재산권,창원,,거래상담,보통,지적재산권,서비스품질,창원,최근3년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대 지적재산권 관련 사건처리속도 정보를 알려주세요,지적재산권 전문가 상속 관련 상담이 필요해요,clean_prompt_0948,부산해운대 지적재산권 관련 사건처리속도 정보를 알려주세요,지적재산권,,,거래상담,보통,지적재산권,사건처리속도,부산해운대,10년추세,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 의료헬스케어법무 관련 총비용 정보를 알려주세요,창원 지역 상속 관련 상담이 필요해요,clean_prompt_0949,창원 의료헬스케어법무 관련 총비용 정보를 알려주세요,,창원,,거래상담,보통,의료헬스케어법무,총비용,창원,10년추세,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 개인정보보호 관련 수임료 정보를 알려주세요,상속 관련 상담이 필요해요 법무법인 동래에서,clean_prompt_0950,창원 개인정보보호 관련 수임료 정보를 알려주세요,,,,거래상담,보통,개인정보보호,수임료,창원,2019-2023년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 소송및분쟁해결 관련 수임료 정보를 알려주세요,정확하게 부산연제구에서 소송및분쟁해결 특허 출원 절차가 궁금해요,clean_prompt_0951,부산 소송및분쟁해결 관련 수임료 정보를 알려주세요,소송및분쟁해결,부산,,정보조회,보통,소송및분쟁해결,수임료,부산,팬데믹이후,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 소송및분쟁해결 관련 전문인력 정보를 알려주세요,소송및분쟁해결 전문가 특허 출원 절차가 궁금해요,clean_prompt_0952,부산서면 소송및분쟁해결 관련 전문인력 정보를 알려주세요,소송및분쟁해결,,,정보조회,보통,소송및분쟁해결,전문인력,부산서면,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 금융법무 관련 시설규모 정보를 알려주세요,부산연제구 지역 특허 출원 절차가 궁금해요,clean_prompt_0953,부산 금융법무 관련 시설규모 정보를 알려주세요,,부산,,정보조회,보통,금융법무,시설규모,부산,2024년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대 계약법무 관련 성공보수 정보를 알려주세요,특허 출원 절차가 궁금해요 법무법인 동래에서,clean_prompt_0954,부산해운대 계약법무 관련 성공보수 정보를 알려주세요,,,,정보조회,보통,계약법무,성공보수,부산해운대,2025년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 부동산법무 관련 전문성 정보를 알려주세요,정확하게 부산서면에서 부동산법무 임금체불 문제를 해결하고 싶어요 알려주세요,clean_prompt_0955,부산 부동산법무 관련 전문성 정보를 알려주세요,부동산법무,부산,,정보조회,보통,부동산법무,전문성,부산,2025년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
