prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
부산 형사법무 분야 브랜드인지도 현황을 최근3년 기준으로 알려줘요,전문적으로 부산해운대에서 형사법무 임금체불 문제를 해결하고 싶어요 알려주세요,clean_prompt_0855,부산 형사법무 분야 브랜드인지도 현황을 최근3년 기준으로 알려줘,형사법무,부산,,정보조회,보통,형사법무,브랜드인지도,부산,최근3년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 형사법무 분야 고객만족도 현황을 2019-2023년 기준으로 알려줘요,형사법무 전문가 임금체불 문제를 해결하고 싶어요,clean_prompt_0856,부산서면 형사법무 분야 고객만족도 현황을 2019-2023년 기준으로 알려줘,형사법무,,,정보조회,보통,형사법무,고객만족도,부산서면,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산에서 조세법무 전문 변호사의 사건처리속도와 부산지방법원 정보를 종합해서 설명해주세요,부산해운대 지역 임금체불 문제를 해결하고 싶어요,clean_prompt_0857,부산에서 조세법무 전문 변호사의 사건처리속도와 부산지방법원 정보를 종합해서 설명해주세요,,부산,,정보조회,보통,조세법무,사건처리속도,부산,10년추세,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
팬데믹이후 기준 김해 개인정보보호 분야의 수임료를 알려줘요,임금체불 문제를 해결하고 싶어요 법무법인 동래에서,clean_prompt_0858,팬데믹이후 기준 김해 개인정보보호 분야의 수임료를 알려줘,,,,정보조회,보통,개인정보보호,수임료,김해,팬데믹이후,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
지적재산권 사건의 전문성 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,경남에서 지적재산권 부동산 계약서 검토받고 싶어요 문의드려요,clean_prompt_0859,지적재산권 사건의 전문성 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,지적재산권,경남,,거래상담,보통,지적재산권,전문성,경남,2019-2023년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대 지적재산권 분야 브랜드인지도 현황을 팬데믹이후 기준으로 알려줘요,지적재산권 전문가 부동산 계약서 검토받고 싶어요,clean_prompt_0860,부산해운대 지적재산권 분야 브랜드인지도 현황을 팬데믹이후 기준으로 알려줘,지적재산권,,,정보조회,보통,지적재산권,브랜드인지도,부산해운대,팬데믹이후,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 부동산법무 분야 해결율 현황을 2025년 기준으로 알려줘요,경남 지역 부동산 계약서 검토받고 싶어요,clean_prompt_0861,경남 부동산법무 분야 해결율 현황을 2025년 기준으로 알려줘,,경남,,정보조회,보통,부동산법무,해결율,경남,2025년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산에서 의료헬스케어법무 전문 변호사의 시간당비용와 KISDI 정보를 종합해서 설명해주세요,부동산 계약서 검토받고 싶어요 법무법인 동래에서,clean_prompt_0862,양산에서 의료헬스케어법무 전문 변호사의 시간당비용와 KISDI 정보를 종합해서 설명해주세요,,,,정보조회,보통,의료헬스케어법무,시간당비용,양산,최근5년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 IT통신법무 사건의 법적정확성와 서비스 내용을 상담받고 싶습니다,경남에서 IT통신법무 부산에서 교통사고 변호사를 찾고 있어요 상담받고 싶어요,clean_prompt_0863,법무법인 동래에서 IT통신법무 사건의 법적정확성와 서비스 내용을 상담받고 싶습니다,IT통신법무,부산,,거래상담,보통,IT통신법무,법적정확성,부산,최근3년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산에서 IT통신법무 전문 변호사의 변호사인원와 법원행정처 정보를 종합해서 설명해주세요,IT통신법무 전문가 부산에서 교통사고 변호사를 찾고 있어요,clean_prompt_0864,부산에서 IT통신법무 전문 변호사의 변호사인원와 법원행정처 정보를 종합해서 설명해주세요,IT통신법무,부산,,정보조회,보통,IT통신법무,변호사인원,부산,10년추세,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 동안 부산 계약법무 변호사 지원인력 평균은?,경남 지역 부산에서 교통사고 변호사를 찾고 있어요,clean_prompt_0865,10년추세 동안 부산 계약법무 변호사 지원인력 평균은?,,부산,,정보조회,보통,계약법무,지원인력,부산,10년추세,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 지적재산권 분야 법적정확성 현황을 최근5년 기준으로 알려줘요,부산에서 교통사고 변호사를 찾고 있어요 법무법인 동래에서,clean_prompt_0866,부산 지적재산권 분야 법적정확성 현황을 최근5년 기준으로 알려줘,,부산,,정보조회,보통,지적재산권,법적정확성,부산,최근5년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 소송및분쟁해결 분야 시설규모 현황을 최근5년 기준으로 알려줘요,전문적으로 부산해운대에서 소송및분쟁해결 노동법 위반 신고하고 싶어요,clean_prompt_0867,부산 소송및분쟁해결 분야 시설규모 현황을 최근5년 기준으로 알려줘,소송및분쟁해결,부산,,정보조회,보통,소송및분쟁해결,시설규모,부산,최근5년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근5년 동안 부산연제구 소송및분쟁해결 변호사 해결율 평균은?,소송및분쟁해결 전문가 노동법 위반 신고하고 싶어요,clean_prompt_0868,최근5년 동안 부산연제구 소송및분쟁해결 변호사 해결율 평균은?,소송및분쟁해결,,,정보조회,보통,소송및분쟁해결,해결율,부산연제구,최근5년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 소송및분쟁해결 분야 성공보수 현황을 최근3년 기준으로 알려줘요,부산해운대 지역 노동법 위반 신고하고 싶어요,clean_prompt_0869,부산 소송및분쟁해결 분야 성공보수 현황을 최근3년 기준으로 알려줘,,부산,,정보조회,보통,소송및분쟁해결,성공보수,부산,최근3년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원에서 금융법무 전문 변호사의 법적정확성와 부산법원 정보를 종합해서 설명해주세요,노동법 위반 신고하고 싶어요 법무법인 동래에서,clean_prompt_0870,창원에서 금융법무 전문 변호사의 법적정확성와 부산법원 정보를 종합해서 설명해주세요,,,,정보조회,보통,금융법무,법적정확성,창원,2019-2023년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산에서 기업법무 전문 변호사의 해결율와 부산지법 정보를 종합해서 설명해주세요,전문적으로 부산서면에서 기업법무 이혼 절차와 비용이 궁금합니다,clean_prompt_0871,부산에서 기업법무 전문 변호사의 해결율와 부산지법 정보를 종합해서 설명해주세요,기업법무,부산,,정보조회,보통,기업법무,해결율,부산,최근5년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
기업법무 관련 성공보수 통계를 10년추세 기간으로 정리해주세요,기업법무 전문가 이혼 절차와 비용이 궁금합니다,clean_prompt_0872,기업법무 관련 성공보수 통계를 10년추세 기간으로 정리해주세요,기업법무,,,정보조회,보통,기업법무,성공보수,부산서면,10년추세,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 기업법무 분야 시장점유율 현황을 2024년 기준으로 알려줘요,부산서면 지역 이혼 절차와 비용이 궁금합니다,clean_prompt_0873,부산 기업법무 분야 시장점유율 현황을 2024년 기준으로 알려줘,,부산,,정보조회,보통,기업법무,시장점유율,부산,2024년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부동산법무 관련 고객만족도 통계를 2025년 기간으로 정리해주세요,이혼 절차와 비용이 궁금합니다 법무법인 동래에서,clean_prompt_0874,부동산법무 관련 고객만족도 통계를 2025년 기간으로 정리해주세요,,,,정보조회,보통,부동산법무,고객만족도,울산,2025년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
