prompt,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,template_used,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions,sample_id,query
(부산)에서 (IT통신법무) 전문 변호사의 (해결율)와 (부산지방법원) 정보를 종합해서 설명해주세요.,,부산,,정보조회,보통,IT통신법무,해결율,부산,2024년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (IT통신법무) 전문 변호사의 (해결율)와 (부산지방법원) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0854,부산에서 교통사고 변호사를 찾고 있어요 법무법인 동래에서
(10년추세) 기준 (울산) (의료헬스케어법무) 변호사 (시간당비용) 평균은?,의료헬스케어법무,울산,,거래상담,보통,의료헬스케어법무,시간당비용,울산,10년추세,부산법원,KO 0.9 : EN 0.1,거래상담,보통,(10년추세) 기준 (울산) (의료헬스케어법무) 변호사 (시간당비용) 평균은?,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0855,정확하게 울산에서 의료헬스케어법무 계약 분쟁이 발생했어요 도움주세요
(최근3년) 기준 (부산) (의료헬스케어법무) 분야의 (고객대응품질)를 알려줘.,의료헬스케어법무,,,정보조회,보통,의료헬스케어법무,고객대응품질,부산,최근3년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(최근3년) 기준 (부산) (의료헬스케어법무) 분야의 (고객대응품질)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0856,의료헬스케어법무 전문가 계약 분쟁이 발생했어요
(울산)에서 (소송및분쟁해결) 전문 로펌을 어디서 찾을 수 있나요?,,울산,,정보조회,쉬움,소송및분쟁해결,파트너수,울산,2025년,부산법원,KO 0.9 : EN 0.1,정보조회,쉬움,(울산)에서 (소송및분쟁해결) 전문 로펌을 어디서 찾을 수 있나요?,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0857,울산 지역 계약 분쟁이 발생했어요
(양산)에서 (부동산법무) 전문 변호사의 (시간당비용)와 (대법원) 정보를 종합해서 설명해주세요.,,,,정보조회,보통,부동산법무,시간당비용,양산,최근3년,대법원,KO 0.9 : EN 0.1,정보조회,보통,(양산)에서 (부동산법무) 전문 변호사의 (시간당비용)와 (대법원) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0858,계약 분쟁이 발생했어요 법무법인 동래에서
(부산)에서 (환경법무) 전문 변호사의 (착수금)와 (법무부통계) 정보를 종합해서 설명해주세요.,환경법무,부산,,정보조회,보통,환경법무,착수금,부산,2019-2023년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (환경법무) 전문 변호사의 (착수금)와 (법무부통계) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0859,급하게 부산해운대에서 환경법무 부동산 계약서 검토받고 싶어요
(2019-2023년) 기준 (창원) (환경법무) 분야의 (착수금)를 알려줘.,환경법무,,,정보조회,보통,환경법무,착수금,창원,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(2019-2023년) 기준 (창원) (환경법무) 분야의 (착수금)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0860,환경법무 전문가 부동산 계약서 검토받고 싶어요
(2024년) 기준 (부산) (개인정보보호) 분야의 (성공보수)를 알려줘.,,부산,,정보조회,보통,개인정보보호,성공보수,부산,2024년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,(2024년) 기준 (부산) (개인정보보호) 분야의 (성공보수)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0861,부산해운대 지역 부동산 계약서 검토받고 싶어요
(팬데믹이후) 기준 (울산) (조세법무) 분야의 (브랜드인지도)를 알려줘.,,,,정보조회,보통,조세법무,브랜드인지도,울산,팬데믹이후,대법원,KO 0.9 : EN 0.1,정보조회,보통,(팬데믹이후) 기준 (울산) (조세법무) 분야의 (브랜드인지도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0862,부동산 계약서 검토받고 싶어요 법무법인 동래에서
(최근5년) 기준 (경남) (조세법무) 변호사 (수임료) 평균은?,조세법무,경남,,거래상담,보통,조세법무,수임료,경남,최근5년,KISDI,KO 0.9 : EN 0.1,거래상담,보통,(최근5년) 기준 (경남) (조세법무) 변호사 (수임료) 평균은?,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0863,전문적으로 경남에서 조세법무 부동산 계약서 검토받고 싶어요 상담받고 싶어요
(최근3년) 기준 (창원) (조세법무) 분야의 (사건처리속도)를 알려줘.,조세법무,,,정보조회,보통,조세법무,사건처리속도,창원,최근3년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,(최근3년) 기준 (창원) (조세법무) 분야의 (사건처리속도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0864,조세법무 전문가 부동산 계약서 검토받고 싶어요
(2025년) 기준 (경남) (기업법무) 분야의 (전문성)를 알려줘.,,경남,,정보조회,보통,기업법무,전문성,경남,2025년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,(2025년) 기준 (경남) (기업법무) 분야의 (전문성)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0865,경남 지역 부동산 계약서 검토받고 싶어요
(2025년) 기준 (부산연제구) (형사법무) 분야의 (고객만족도)를 알려줘.,,,,정보조회,보통,형사법무,고객만족도,부산연제구,2025년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,(2025년) 기준 (부산연제구) (형사법무) 분야의 (고객만족도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0866,부동산 계약서 검토받고 싶어요 법무법인 동래에서
(계약법무) 관련 (승소율) 통계를 (2019-2023년) 기간으로 정리해주세요.,계약법무,부산,,정보조회,보통,계약법무,승소율,부산,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(계약법무) 관련 (승소율) 통계를 (2019-2023년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0867,정확하게 부산연제구에서 계약법무 부동산 계약서 검토받고 싶어요
(10년추세) 기준 (부산해운대) (계약법무) 분야의 (파트너수)를 알려줘.,계약법무,,,정보조회,보통,계약법무,파트너수,부산해운대,10년추세,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(10년추세) 기준 (부산해운대) (계약법무) 분야의 (파트너수)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0868,계약법무 전문가 부동산 계약서 검토받고 싶어요
(부산)에서 (지적재산권) 전문 변호사의 (시장점유율)와 (부산지방법원) 정보를 종합해서 설명해주세요.,,부산,,정보조회,보통,지적재산권,시장점유율,부산,최근3년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (지적재산권) 전문 변호사의 (시장점유율)와 (부산지방법원) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0869,부산연제구 지역 부동산 계약서 검토받고 싶어요
(부울경)에서 (IT통신법무) 전문 변호사의 (고객대응품질)와 (대법원) 정보를 종합해서 설명해주세요.,,,,정보조회,보통,IT통신법무,고객대응품질,부울경,2025년,대법원,KO 0.9 : EN 0.1,정보조회,보통,(부울경)에서 (IT통신법무) 전문 변호사의 (고객대응품질)와 (대법원) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0870,부동산 계약서 검토받고 싶어요 법무법인 동래에서
(지적재산권) 관련 (착수금) 통계를 (최근5년) 기간으로 정리해주세요.,지적재산권,김해,,정보조회,보통,지적재산권,착수금,김해,최근5년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(지적재산권) 관련 (착수금) 통계를 (최근5년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0871,정확하게 김해에서 지적재산권 특허 출원 절차가 궁금해요 알려주세요
(지적재산권) 관련 (시설규모) 통계를 (2025년) 기간으로 정리해주세요.,지적재산권,,,정보조회,보통,지적재산권,시설규모,부산서면,2025년,대법원,KO 0.9 : EN 0.1,정보조회,보통,(지적재산권) 관련 (시설규모) 통계를 (2025년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0872,지적재산권 전문가 특허 출원 절차가 궁금해요
(2019-2023년) 기준 (김해) (건설인프라법무) 분야의 (사건처리속도)를 알려줘.,,김해,,정보조회,보통,건설인프라법무,사건처리속도,김해,2019-2023년,대법원,KO 0.9 : EN 0.1,정보조회,보통,(2019-2023년) 기준 (김해) (건설인프라법무) 분야의 (사건처리속도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0873,김해 지역 특허 출원 절차가 궁금해요
(건설인프라법무) 관련 (전문성) 통계를 (2019-2023년) 기간으로 정리해주세요.,,,,정보조회,보통,건설인프라법무,전문성,부산,2019-2023년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,(건설인프라법무) 관련 (전문성) 통계를 (2019-2023년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0874,특허 출원 절차가 궁금해요 법무법인 동래에서
